scenarioId,flow,itemId,voiceId,exposureType,equipmentState,sequenceOrder,cueKeys,scripts,assetCount,estimatedSpeechMs,interAssetGapAssumptionMs,estimatedTotalMs,countdownStartsAtMs,audibleGoAtMs,budgetClass,targetMs,hardMaxMs,passesTarget,passesHardMax,notes
training-seated-hamstring-reach-later-set-gap0,training,seated-hamstring-reach,marcus,later_set,family_warning_already_heard,1;2,ex-seated-hamstring-reach-next-v2;target-seated-hamstring-reach-v2,Seated hamstring reach.;Capture for twelve seconds.,2,3290,0,3290,5290,8290,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-seated-hamstring-reach-later-set-gap100,training,seated-hamstring-reach,marcus,later_set,family_warning_already_heard,1;2,ex-seated-hamstring-reach-next-v2;target-seated-hamstring-reach-v2,Seated hamstring reach.;Capture for twelve seconds.,2,3290,100,3390,5390,8390,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-seated-hamstring-reach-later-set-gap250,training,seated-hamstring-reach,marcus,later_set,family_warning_already_heard,1;2,ex-seated-hamstring-reach-next-v2;target-seated-hamstring-reach-v2,Seated hamstring reach.;Capture for twelve seconds.,2,3290,250,3540,5540,8540,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-seated-hamstring-reach-repeat-instructions-gap0,training,seated-hamstring-reach,clara,repeat_instructions,state_current,1;2,ex-seated-hamstring-reach-first-v2;target-seated-hamstring-reach-v2,"Seated hamstring reach. Sit tall at the chair edge, one leg straight. Reach gently toward your toes and hold.;Capture for twelve seconds.",2,9120,0,9120,11120,14120,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-seated-hamstring-reach-repeat-instructions-gap100,training,seated-hamstring-reach,clara,repeat_instructions,state_current,1;2,ex-seated-hamstring-reach-first-v2;target-seated-hamstring-reach-v2,"Seated hamstring reach. Sit tall at the chair edge, one leg straight. Reach gently toward your toes and hold.;Capture for twelve seconds.",2,9120,100,9220,11220,14220,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-seated-hamstring-reach-repeat-instructions-gap250,training,seated-hamstring-reach,clara,repeat_instructions,state_current,1;2,ex-seated-hamstring-reach-first-v2;target-seated-hamstring-reach-v2,"Seated hamstring reach. Sit tall at the chair edge, one leg straight. Reach gently toward your toes and hold.;Capture for twelve seconds.",2,9120,250,9370,11370,14370,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-seated-hamstring-reach-repeat-instructions-gap0,training,seated-hamstring-reach,marcus,repeat_instructions,state_current,1;2,ex-seated-hamstring-reach-first-v2;target-seated-hamstring-reach-v2,"Seated hamstring reach. Sit tall at the chair edge, one leg straight. Reach gently toward your toes and hold.;Capture for twelve seconds.",2,8890,0,8890,10890,13890,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-seated-hamstring-reach-repeat-instructions-gap100,training,seated-hamstring-reach,marcus,repeat_instructions,state_current,1;2,ex-seated-hamstring-reach-first-v2;target-seated-hamstring-reach-v2,"Seated hamstring reach. Sit tall at the chair edge, one leg straight. Reach gently toward your toes and hold.;Capture for twelve seconds.",2,8890,100,8990,10990,13990,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-seated-hamstring-reach-repeat-instructions-gap250,training,seated-hamstring-reach,marcus,repeat_instructions,state_current,1;2,ex-seated-hamstring-reach-first-v2;target-seated-hamstring-reach-v2,"Seated hamstring reach. Sit tall at the chair edge, one leg straight. Reach gently toward your toes and hold.;Capture for twelve seconds.",2,8890,250,9140,11140,14140,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-squat-free-first-use-cold-equipment-gap0,training,squat-free,clara,first_occurrence,family_warning_not_yet_heard,1;2;3,framing-ready-v2;ex-squat-free-first-v2;target-squat-free-v2,"You're in position. Stay there.;Squat. Feet about hip width. Lower as if to sit, then stand with control.;Aim for twelve reps.",3,9540,0,9540,11540,14540,ordinary_first_use_pre_countdown,12000,16000,true,true,Complete pre-countdown sequence with family de-duplication.
training-squat-free-first-use-cold-equipment-gap100,training,squat-free,clara,first_occurrence,family_warning_not_yet_heard,1;2;3,framing-ready-v2;ex-squat-free-first-v2;target-squat-free-v2,"You're in position. Stay there.;Squat. Feet about hip width. Lower as if to sit, then stand with control.;Aim for twelve reps.",3,9540,100,9740,11740,14740,ordinary_first_use_pre_countdown,12000,16000,true,true,Complete pre-countdown sequence with family de-duplication.
training-squat-free-first-use-cold-equipment-gap250,training,squat-free,clara,first_occurrence,family_warning_not_yet_heard,1;2;3,framing-ready-v2;ex-squat-free-first-v2;target-squat-free-v2,"You're in position. Stay there.;Squat. Feet about hip width. Lower as if to sit, then stand with control.;Aim for twelve reps.",3,9540,250,10040,12040,15040,ordinary_first_use_pre_countdown,12000,16000,true,true,Complete pre-countdown sequence with family de-duplication.
training-squat-free-first-use-cold-equipment-gap0,training,squat-free,marcus,first_occurrence,family_warning_not_yet_heard,1;2;3,framing-ready-v2;ex-squat-free-first-v2;target-squat-free-v2,"You're in position. Stay there.;Squat. Feet about hip width. Lower as if to sit, then stand with control.;Aim for twelve reps.",3,9310,0,9310,11310,14310,ordinary_first_use_pre_countdown,12000,16000,true,true,Complete pre-countdown sequence with family de-duplication.
training-squat-free-first-use-cold-equipment-gap100,training,squat-free,marcus,first_occurrence,family_warning_not_yet_heard,1;2;3,framing-ready-v2;ex-squat-free-first-v2;target-squat-free-v2,"You're in position. Stay there.;Squat. Feet about hip width. Lower as if to sit, then stand with control.;Aim for twelve reps.",3,9310,100,9510,11510,14510,ordinary_first_use_pre_countdown,12000,16000,true,true,Complete pre-countdown sequence with family de-duplication.
training-squat-free-first-use-cold-equipment-gap250,training,squat-free,marcus,first_occurrence,family_warning_not_yet_heard,1;2;3,framing-ready-v2;ex-squat-free-first-v2;target-squat-free-v2,"You're in position. Stay there.;Squat. Feet about hip width. Lower as if to sit, then stand with control.;Aim for twelve reps.",3,9310,250,9810,11810,14810,ordinary_first_use_pre_countdown,12000,16000,true,true,Complete pre-countdown sequence with family de-duplication.
training-squat-free-first-use-warm-equipment-gap0,training,squat-free,clara,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-squat-free-first-v2;target-squat-free-v2,"You're in position. Stay there.;Squat. Feet about hip width. Lower as if to sit, then stand with control.;Aim for twelve reps.",3,9540,0,9540,11540,14540,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-squat-free-first-use-warm-equipment-gap100,training,squat-free,clara,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-squat-free-first-v2;target-squat-free-v2,"You're in position. Stay there.;Squat. Feet about hip width. Lower as if to sit, then stand with control.;Aim for twelve reps.",3,9540,100,9740,11740,14740,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-squat-free-first-use-warm-equipment-gap250,training,squat-free,clara,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-squat-free-first-v2;target-squat-free-v2,"You're in position. Stay there.;Squat. Feet about hip width. Lower as if to sit, then stand with control.;Aim for twelve reps.",3,9540,250,10040,12040,15040,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-squat-free-first-use-warm-equipment-gap0,training,squat-free,marcus,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-squat-free-first-v2;target-squat-free-v2,"You're in position. Stay there.;Squat. Feet about hip width. Lower as if to sit, then stand with control.;Aim for twelve reps.",3,9310,0,9310,11310,14310,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-squat-free-first-use-warm-equipment-gap100,training,squat-free,marcus,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-squat-free-first-v2;target-squat-free-v2,"You're in position. Stay there.;Squat. Feet about hip width. Lower as if to sit, then stand with control.;Aim for twelve reps.",3,9310,100,9510,11510,14510,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-squat-free-first-use-warm-equipment-gap250,training,squat-free,marcus,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-squat-free-first-v2;target-squat-free-v2,"You're in position. Stay there.;Squat. Feet about hip width. Lower as if to sit, then stand with control.;Aim for twelve reps.",3,9310,250,9810,11810,14810,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-squat-free-later-set-gap0,training,squat-free,clara,later_set,family_warning_already_heard,1;2,ex-squat-free-next-v2;target-squat-free-v2,Squat.;Aim for twelve reps.,2,2760,0,2760,4760,7760,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-squat-free-later-set-gap100,training,squat-free,clara,later_set,family_warning_already_heard,1;2,ex-squat-free-next-v2;target-squat-free-v2,Squat.;Aim for twelve reps.,2,2760,100,2860,4860,7860,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-squat-free-later-set-gap250,training,squat-free,clara,later_set,family_warning_already_heard,1;2,ex-squat-free-next-v2;target-squat-free-v2,Squat.;Aim for twelve reps.,2,2760,250,3010,5010,8010,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-squat-free-later-set-gap0,training,squat-free,marcus,later_set,family_warning_already_heard,1;2,ex-squat-free-next-v2;target-squat-free-v2,Squat.;Aim for twelve reps.,2,2720,0,2720,4720,7720,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-squat-free-later-set-gap100,training,squat-free,marcus,later_set,family_warning_already_heard,1;2,ex-squat-free-next-v2;target-squat-free-v2,Squat.;Aim for twelve reps.,2,2720,100,2820,4820,7820,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-squat-free-later-set-gap250,training,squat-free,marcus,later_set,family_warning_already_heard,1;2,ex-squat-free-next-v2;target-squat-free-v2,Squat.;Aim for twelve reps.,2,2720,250,2970,4970,7970,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-squat-free-repeat-instructions-gap0,training,squat-free,clara,repeat_instructions,state_current,1;2,ex-squat-free-first-v2;target-squat-free-v2,"Squat. Feet about hip width. Lower as if to sit, then stand with control.;Aim for twelve reps.",2,7320,0,7320,9320,12320,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-squat-free-repeat-instructions-gap100,training,squat-free,clara,repeat_instructions,state_current,1;2,ex-squat-free-first-v2;target-squat-free-v2,"Squat. Feet about hip width. Lower as if to sit, then stand with control.;Aim for twelve reps.",2,7320,100,7420,9420,12420,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-squat-free-repeat-instructions-gap250,training,squat-free,clara,repeat_instructions,state_current,1;2,ex-squat-free-first-v2;target-squat-free-v2,"Squat. Feet about hip width. Lower as if to sit, then stand with control.;Aim for twelve reps.",2,7320,250,7570,9570,12570,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-squat-free-repeat-instructions-gap0,training,squat-free,marcus,repeat_instructions,state_current,1;2,ex-squat-free-first-v2;target-squat-free-v2,"Squat. Feet about hip width. Lower as if to sit, then stand with control.;Aim for twelve reps.",2,7140,0,7140,9140,12140,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-squat-free-repeat-instructions-gap100,training,squat-free,marcus,repeat_instructions,state_current,1;2,ex-squat-free-first-v2;target-squat-free-v2,"Squat. Feet about hip width. Lower as if to sit, then stand with control.;Aim for twelve reps.",2,7140,100,7240,9240,12240,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-squat-free-repeat-instructions-gap250,training,squat-free,marcus,repeat_instructions,state_current,1;2,ex-squat-free-first-v2;target-squat-free-v2,"Squat. Feet about hip width. Lower as if to sit, then stand with control.;Aim for twelve reps.",2,7140,250,7390,9390,12390,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-squat-loaded-first-use-cold-equipment-gap0,training,squat-loaded,clara,first_occurrence,family_warning_not_yet_heard,1;2;3,framing-ready-v2;ex-squat-loaded-first-v2;target-squat-loaded-v2,"You're in position. Stay there.;Loaded squat. Hold the load close to your chest. Lower into a squat, then stand with control.;Aim for eight reps.",3,10620,0,10620,12620,15620,ordinary_first_use_pre_countdown,12000,16000,true,true,Complete pre-countdown sequence with family de-duplication.
