physicalCueKey,logicalCueKeys,voiceId,path,exists,sha256,durationMs,fileSizeBytes,sampleRateHz,channels,manifestRegistered,verifyAudioCovered,metadataStatus,fingerprintStatus,decodeStatus,classification,notes
ex-glute-bridge-reps-first-v21,ex-glute-bridge-reps-first-v21,marcus,assets/audio/voice/marcus/ex-glute-bridge-reps-first-v21.mp3,true,045fcee4fe690203615081a48f942f6c21376c7da589e459e3e24adab8d7d6cb,6780,109549,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-glute-bridge-reps-next-v21,ex-glute-bridge-reps-next-v21,marcus,assets/audio/voice/marcus/ex-glute-bridge-reps-next-v21.mp3,true,048ec9a6668cfe5bfa8c0904bb804edf73cde6f657cca6bbd4466880311218ca,1068,18016,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-glute-bridge,,marcus,assets/audio/voice/marcus/ex-glute-bridge.mp3,true,11cf52fb2ddc3e42da5b08b4bd37b186278cfcaef3082aa7addad20ac53d038e,7988,128775,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
ex-hamstring-reach,,marcus,assets/audio/voice/marcus/ex-hamstring-reach.mp3,true,6fb37f89976d292aa9a893ebe48229cbb0ccd237909a8e9ac90526281dc54b5d,9799,158032,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
ex-heel-raise-free-first-v21,ex-heel-raise-free-first-v21,marcus,assets/audio/voice/marcus/ex-heel-raise-free-first-v21.mp3,true,c64316f008e0a4dfc62f79062041e7803460eb735104f582e350f91e2f6771ee,5387,87397,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-heel-raise-free-next-v21,ex-heel-raise-free-next-v21,marcus,assets/audio/voice/marcus/ex-heel-raise-free-next-v21.mp3,true,7b2aab28796461180884ec44a513f50e0760794d0bdadf389f00989865867a15,1068,18016,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-heel-raise-supported-first-v21,ex-heel-raise-supported-first-v21,marcus,assets/audio/voice/marcus/ex-heel-raise-supported-first-v21.mp3,true,f5ec73654a762d71ed26596ff9b9408080b99db0222254ce4d021c73ef2665e1,7152,115400,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-heel-raise-supported-next-v21,ex-heel-raise-supported-next-v21,marcus,assets/audio/voice/marcus/ex-heel-raise-supported-next-v21.mp3,true,35d55cf90c753632c9738f02f69f09acf039d6ce1615218950828a482926a7ee,1393,23449,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-heel-raise,,marcus,assets/audio/voice/marcus/ex-heel-raise.mp3,true,c40f2282513172ae709743277b6b8a2b85df842ccdbebaf87fe761ebcf99a678,9938,160122,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
ex-hip-hinge-free-first-v21,ex-hip-hinge-free-first-v21,marcus,assets/audio/voice/marcus/ex-hip-hinge-free-first-v21.mp3,true,7c83d847e5c031949172b119bf7e76130823b0a9a85d465647dbb6098db6ac2f,5666,91577,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-hip-hinge-free-next-v21,ex-hip-hinge-free-next-v21,marcus,assets/audio/voice/marcus/ex-hip-hinge-free-next-v21.mp3,true,5c4e871bff3e1863db9ae9887bb7271d45aac8250e9211ba02870d53e6ec4dd7,1115,18852,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-hip-hinge-wall-first-v21,ex-hip-hinge-wall-first-v21,marcus,assets/audio/voice/marcus/ex-hip-hinge-wall-first-v21.mp3,true,d330a36b19fba6917c1e111884619d915567a9256fbc85e87eef2ba25b224d7b,6177,99936,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-hip-hinge-wall-next-v21,ex-hip-hinge-wall-next-v21,marcus,assets/audio/voice/marcus/ex-hip-hinge-wall-next-v21.mp3,true,9acc8ea7e1606d8da44dcb653346e0939769ecf09ba59183c0c22899bbbf0fb4,1254,20942,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-hip-hinge,,marcus,assets/audio/voice/marcus/ex-hip-hinge.mp3,true,d1646bdf3ef9d6b381ccff1cd915c71513bfd79ccd3523a18e8b5c4354f93a5c,11517,185199,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
ex-loaded-march-first-v21,ex-loaded-march-first-v21,marcus,assets/audio/voice/marcus/ex-loaded-march-first-v21.mp3,true,e18064270e8e19a761a2c4977d4abd92bcb3f924664bf197e9e784b40e331be2,4505,73186,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-loaded-march-next-v21,ex-loaded-march-next-v21,marcus,assets/audio/voice/marcus/ex-loaded-march-next-v21.mp3,true,379c42dfa228101f52061c55aadd42e631ec68be23fbd9b7cf5be9ae47979a4c,1300,21777,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-loaded-sit-to-stand-first-v21,ex-loaded-sit-to-stand-first-v21,marcus,assets/audio/voice/marcus/ex-loaded-sit-to-stand-first-v21.mp3,true,138f8c86a2dfc100b08ed93b23fdd88a76df2a79d18eb4973993cb6b6d80dedd,6548,105787,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-loaded-sit-to-stand-next-v21,ex-loaded-sit-to-stand-next-v21,marcus,assets/audio/voice/marcus/ex-loaded-sit-to-stand-next-v21.mp3,true,3b74a8898dc0ae9bb4952d14a6611a0539d6c9390852882dc8c9fc2961c1e042,1486,24703,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-march,,marcus,assets/audio/voice/marcus/ex-march.mp3,true,072b97d930527a7dfe6f502292e018b679d30d2b7673760d3ed8b9da5b7d0ce6,6502,104951,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
ex-mini-band-lateral-walk-first-v21,ex-mini-band-lateral-walk-first-v21,marcus,assets/audio/voice/marcus/ex-mini-band-lateral-walk-first-v21.mp3,true,4d7e577104e3eb8e0118daa8968ddb6e4ccc0a040bd22bb1064e320f230a959a,5712,92413,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-mini-band-lateral-walk-next-v21,ex-mini-band-lateral-walk-next-v21,marcus,assets/audio/voice/marcus/ex-mini-band-lateral-walk-next-v21.mp3,true,4f98f674c23381861ed6da35a17517790df67190c405d9185e10f3f30078ec65,1533,25539,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-neck-rotation-first-v21,ex-neck-rotation-first-v21,marcus,assets/audio/voice/marcus/ex-neck-rotation-first-v21.mp3,true,a24c643093c21ed80bbd1b26deaaeb898563933c8d54b7e901b1eef955cf9913,6223,100772,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-neck-rotation-next-v21,ex-neck-rotation-next-v21,marcus,assets/audio/voice/marcus/ex-neck-rotation-next-v21.mp3,true,f6c9d06ac63e9ee6ed5357b1f765199a7041ed7f0ee78c3ac4b665bfff7da92d,1347,22613,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-neck-rotation,,marcus,assets/audio/voice/marcus/ex-neck-rotation.mp3,true,28fa0b2d15da2a7d45171e311adcc4fddac673595ecea4ad8235f999b20319a2,7338,118326,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
ex-overhead-press-band-first-v21,ex-overhead-press-band-first-v21,marcus,assets/audio/voice/marcus/ex-overhead-press-band-first-v21.mp3,true,194e92c5ddfa4c5369d138053798338ff7b26ab833c5bdb10fda58c73b00aee0,6223,100772,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-overhead-press-band-next-v21,ex-overhead-press-band-next-v21,marcus,assets/audio/voice/marcus/ex-overhead-press-band-next-v21.mp3,true,9d8ada29eb9403cd36423eb9a19c49af45fcff7418673c3861ba939f7f675797,1440,24285,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-overhead-reach-first-v21,ex-overhead-reach-first-v21,marcus,assets/audio/voice/marcus/ex-overhead-reach-first-v21.mp3,true,bf7466425d137fee9f575e8b34e366651d23ffe468d185e17dfa0ab6eeb61de5,5108,82799,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-overhead-reach-next-v21,ex-overhead-reach-next-v21,marcus,assets/audio/voice/marcus/ex-overhead-reach-next-v21.mp3,true,c0c1443469038bffb2086d92eba6e6ded2d846248ec3c00a9bfbc4c27d3f265c,1115,18852,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-overhead,,marcus,assets/audio/voice/marcus/ex-overhead.mp3,true,da357733bf4dda5c32860af6f5d935342deac7ccab0bf3d627bb5201cf1ca5f1,6502,104951,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
ex-push-up-incline-first-v21,ex-push-up-incline-first-v21,marcus,assets/audio/voice/marcus/ex-push-up-incline-first-v21.mp3,true,daba00392b867056124f924d62de613e56ac393ad41348a73f51380fb6db41c9,6780,109549,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-push-up-incline-next-v21,ex-push-up-incline-next-v21,marcus,assets/audio/voice/marcus/ex-push-up-incline-next-v21.mp3,true,4ef9ff4e6b52b21243428697211c964e55abb4be95997c412624295b59ecef3b,1161,19688,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-push-up-standard-first-v21,ex-push-up-standard-first-v21,marcus,assets/audio/voice/marcus/ex-push-up-standard-first-v21.mp3,true,1e5f392043da4f92b5d9f76334d7b3d8fa6f73881b4444ee336ccefbdc2e88d5,5016,81128,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-push-up-standard-next-v21,ex-push-up-standard-next-v21,marcus,assets/audio/voice/marcus/ex-push-up-standard-next-v21.mp3,true,30bdb3a7eb6ab03ae85f81caec3d73a5d617431410cad172465aeca836111901,929,15926,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-push-up-wall-first-v21,ex-push-up-wall-first-v21,marcus,assets/audio/voice/marcus/ex-push-up-wall-first-v21.mp3,true,da4e3cdb1725322a358c4885343c9aabc6703289215fe02dc203799bd2008a4e,4412,71515,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-push-up-wall-next-v21,ex-push-up-wall-next-v21,marcus,assets/audio/voice/marcus/ex-push-up-wall-next-v21.mp3,true,76af67b835e3e3d9284e9b3bf55f87f53c8248e4cf73f586cdc2047acf767264,1022,17598,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-push-up,,marcus,assets/audio/voice/marcus/ex-push-up.mp3,true,461dca046c6299516bf0ee32910f7fa424ec8bc669575cbf372e1e363d8d3e9f,7245,117072,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
ex-seated-band-row-first-v21,ex-seated-band-row-first-v21,marcus,assets/audio/voice/marcus/ex-seated-band-row-first-v21.mp3,true,1e7cb3f4a61942d2b7c08b1f2e936e56a718ba492484bccd5bbd148a4b74af57,8406,135462,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-seated-band-row-next-v21,ex-seated-band-row-next-v21,marcus,assets/audio/voice/marcus/ex-seated-band-row-next-v21.mp3,true,77dd1d7356d6bf660a485ab8b12eaabef7eeea098a12e5372ecd18264fb5f251,1347,22613,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-seated-hamstring-reach-first-v21,ex-seated-hamstring-reach-first-v21,marcus,assets/audio/voice/marcus/ex-seated-hamstring-reach-first-v21.mp3,true,b65e344e0a272c3630ac58e61cd6c8c83c68cc760943274a2634b8ce27a05502,3065,50199,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-seated-hamstring-reach-next-v21,ex-seated-hamstring-reach-next-v21,marcus,assets/audio/voice/marcus/ex-seated-hamstring-reach-next-v21.mp3,true,7be1c368172c0f795c6970217ec33dc2cca28e66cede0fc22708425e0cd1db5b,1393,23449,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-sit-to-stand,,marcus,assets/audio/voice/marcus/ex-sit-to-stand.mp3,true,d85b0b37afa8971986f818b4ad04e8fc38966284487d85e5977030bf0d91283c,9660,155524,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
ex-squat-free-first-v21,ex-squat-free-first-v21,marcus,assets/audio/voice/marcus/ex-squat-free-first-v21.mp3,true,32417d348b2b767035f9a271e7d25ba4970670bef94ff68e03b822b664cf0143,5526,89487,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-squat-free-next-v21,ex-squat-free-next-v21,marcus,assets/audio/voice/marcus/ex-squat-free-next-v21.mp3,true,9fe9dff6e60a8c6fd07fb1af193c68c82598774bfac35789cce7fdf470b3a0b4,836,14254,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-squat-loaded-first-v21,ex-squat-loaded-first-v21,marcus,assets/audio/voice/marcus/ex-squat-loaded-first-v21.mp3,true,e09110a10dba5197a8098d21ddcffb44eb470b3443a78fdd8144deba79b2abb4,6362,102862,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-squat-loaded-next-v21,ex-squat-loaded-next-v21,marcus,assets/audio/voice/marcus/ex-squat-loaded-next-v21.mp3,true,4d0d2c575ee82ba8161318a9b4eb35a095ee5b40b744de33d17fdcefa74064ea,1207,20524,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-squat-slow-eccentric-first-v21,ex-squat-slow-eccentric-first-v21,marcus,assets/audio/voice/marcus/ex-squat-slow-eccentric-first-v21.mp3,true,9392216ff48be2ea24508aa0d79803ca3b7f085d371af6205fb894681cc06a7f,3808,61902,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-squat-slow-eccentric-next-v21,ex-squat-slow-eccentric-next-v21,marcus,assets/audio/voice/marcus/ex-squat-slow-eccentric-next-v21.mp3,true,68c32ff5b88cb8503ea7dbbfdbaec3649b2cb6ace103a77604ca2748f41afadb,1347,22613,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-squat-supported-first-v21,ex-squat-supported-first-v21,marcus,assets/audio/voice/marcus/ex-squat-supported-first-v21.mp3,true,4ae5a36465432d4a8e761e8f3c66990513aadf76fbbfe95d7b6396d11248a320,5898,95338,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-squat-supported-next-v21,ex-squat-supported-next-v21,marcus,assets/audio/voice/marcus/ex-squat-supported-next-v21.mp3,true,fa7acd35384c0d397a396957e9ff65ec6b7c23591f713e58d076a742635c98e3,1207,20524,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-squat,,marcus,assets/audio/voice/marcus/ex-squat.mp3,true,d80d4dfb04d54a6457eac75ba17e8af35b75537181a49fa45becc1916b74aad5,8127,131283,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
ex-standing-band-row-first-v21,ex-standing-band-row-first-v21,marcus,assets/audio/voice/marcus/ex-standing-band-row-first-v21.mp3,true,98ca748c95d0c17988a501fda8685300017e350c35b5728cb252315cde101bbb,7895,127521,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-standing-band-row-next-v21,ex-standing-band-row-next-v21,marcus,assets/audio/voice/marcus/ex-standing-band-row-next-v21.mp3,true,568f89448fbb0efe1a83171b9aed9e193be5f00b628eac69dd1460fb54e03bef,1300,21777,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
