scenarioId,variantId,voiceId,latencyProfile,eventIndex,eventId,controllerStateBefore,controllerStateAfter,eventScheduledAtMs,speakCalledAtMs,cueKeys,incomingPriority,voiceBusyBefore,currentPriority,audibleStartEstimatedAtMs,assetDurationMs,sequenceDurationMs,playbackEndEstimatedAtMs,completionCallbackAtMs,measurementStartsAtMs,measurementEndsAtMs,stateExitAtMs,outcome,timingMarginMs,staleAfterStateExit,userImpact,confidence,notes
"retry_during_chair_practice","retry_during_chair_practice:clara:L250:after_current_speech","clara","L250","603","retry_during_chair_practice","current_stage","same_or_restarted_stage","0","","","","false","","","","","","","","","","not_emitted","","false","No explicit retry-v21 cue is wired for this branch.","confirmed_source","Current MPV2 has no generic retry user action in the live screen."
"retry_during_chair_practice","retry_during_chair_practice:marcus:L0:immediate","marcus","L0","604","retry_during_chair_practice","current_stage","same_or_restarted_stage","0","","","","false","","","","","","","","","","not_emitted","","false","No explicit retry-v21 cue is wired for this branch.","confirmed_source","Current MPV2 has no generic retry user action in the live screen."
"retry_during_chair_practice","retry_during_chair_practice:marcus:L0:after_250ms","marcus","L0","605","retry_during_chair_practice","current_stage","same_or_restarted_stage","0","","","","false","","","","","","","","","","not_emitted","","false","No explicit retry-v21 cue is wired for this branch.","confirmed_source","Current MPV2 has no generic retry user action in the live screen."
"retry_during_chair_practice","retry_during_chair_practice:marcus:L0:after_current_speech","marcus","L0","606","retry_during_chair_practice","current_stage","same_or_restarted_stage","0","","","","false","","","","","","","","","","not_emitted","","false","No explicit retry-v21 cue is wired for this branch.","confirmed_source","Current MPV2 has no generic retry user action in the live screen."
"retry_during_chair_practice","retry_during_chair_practice:marcus:L100:immediate","marcus","L100","607","retry_during_chair_practice","current_stage","same_or_restarted_stage","0","","","","false","","","","","","","","","","not_emitted","","false","No explicit retry-v21 cue is wired for this branch.","confirmed_source","Current MPV2 has no generic retry user action in the live screen."
"retry_during_chair_practice","retry_during_chair_practice:marcus:L100:after_250ms","marcus","L100","608","retry_during_chair_practice","current_stage","same_or_restarted_stage","0","","","","false","","","","","","","","","","not_emitted","","false","No explicit retry-v21 cue is wired for this branch.","confirmed_source","Current MPV2 has no generic retry user action in the live screen."
"retry_during_chair_practice","retry_during_chair_practice:marcus:L100:after_current_speech","marcus","L100","609","retry_during_chair_practice","current_stage","same_or_restarted_stage","0","","","","false","","","","","","","","","","not_emitted","","false","No explicit retry-v21 cue is wired for this branch.","confirmed_source","Current MPV2 has no generic retry user action in the live screen."
"retry_during_chair_practice","retry_during_chair_practice:marcus:L250:immediate","marcus","L250","610","retry_during_chair_practice","current_stage","same_or_restarted_stage","0","","","","false","","","","","","","","","","not_emitted","","false","No explicit retry-v21 cue is wired for this branch.","confirmed_source","Current MPV2 has no generic retry user action in the live screen."
"retry_during_chair_practice","retry_during_chair_practice:marcus:L250:after_250ms","marcus","L250","611","retry_during_chair_practice","current_stage","same_or_restarted_stage","0","","","","false","","","","","","","","","","not_emitted","","false","No explicit retry-v21 cue is wired for this branch.","confirmed_source","Current MPV2 has no generic retry user action in the live screen."
"retry_during_chair_practice","retry_during_chair_practice:marcus:L250:after_current_speech","marcus","L250","612","retry_during_chair_practice","current_stage","same_or_restarted_stage","0","","","","false","","","","","","","","","","not_emitted","","false","No explicit retry-v21 cue is wired for this branch.","confirmed_source","Current MPV2 has no generic retry user action in the live screen."
"retry_during_official_attempt","retry_during_official_attempt:clara:L0:immediate","clara","L0","613","retry_during_official_attempt","current_stage","same_or_restarted_stage","0","","","","false","","","","","","","","","","not_emitted","","false","No explicit retry-v21 cue is wired for this branch.","confirmed_source","Current MPV2 has no generic retry user action in the live screen."
"retry_during_official_attempt","retry_during_official_attempt:clara:L0:after_250ms","clara","L0","614","retry_during_official_attempt","current_stage","same_or_restarted_stage","0","","","","false","","","","","","","","","","not_emitted","","false","No explicit retry-v21 cue is wired for this branch.","confirmed_source","Current MPV2 has no generic retry user action in the live screen."
"retry_during_official_attempt","retry_during_official_attempt:clara:L0:after_current_speech","clara","L0","615","retry_during_official_attempt","current_stage","same_or_restarted_stage","0","","","","false","","","","","","","","","","not_emitted","","false","No explicit retry-v21 cue is wired for this branch.","confirmed_source","Current MPV2 has no generic retry user action in the live screen."
"retry_during_official_attempt","retry_during_official_attempt:clara:L100:immediate","clara","L100","616","retry_during_official_attempt","current_stage","same_or_restarted_stage","0","","","","false","","","","","","","","","","not_emitted","","false","No explicit retry-v21 cue is wired for this branch.","confirmed_source","Current MPV2 has no generic retry user action in the live screen."
"retry_during_official_attempt","retry_during_official_attempt:clara:L100:after_250ms","clara","L100","617","retry_during_official_attempt","current_stage","same_or_restarted_stage","0","","","","false","","","","","","","","","","not_emitted","","false","No explicit retry-v21 cue is wired for this branch.","confirmed_source","Current MPV2 has no generic retry user action in the live screen."
"retry_during_official_attempt","retry_during_official_attempt:clara:L100:after_current_speech","clara","L100","618","retry_during_official_attempt","current_stage","same_or_restarted_stage","0","","","","false","","","","","","","","","","not_emitted","","false","No explicit retry-v21 cue is wired for this branch.","confirmed_source","Current MPV2 has no generic retry user action in the live screen."
"retry_during_official_attempt","retry_during_official_attempt:clara:L250:immediate","clara","L250","619","retry_during_official_attempt","current_stage","same_or_restarted_stage","0","","","","false","","","","","","","","","","not_emitted","","false","No explicit retry-v21 cue is wired for this branch.","confirmed_source","Current MPV2 has no generic retry user action in the live screen."
"retry_during_official_attempt","retry_during_official_attempt:clara:L250:after_250ms","clara","L250","620","retry_during_official_attempt","current_stage","same_or_restarted_stage","0","","","","false","","","","","","","","","","not_emitted","","false","No explicit retry-v21 cue is wired for this branch.","confirmed_source","Current MPV2 has no generic retry user action in the live screen."
"retry_during_official_attempt","retry_during_official_attempt:clara:L250:after_current_speech","clara","L250","621","retry_during_official_attempt","current_stage","same_or_restarted_stage","0","","","","false","","","","","","","","","","not_emitted","","false","No explicit retry-v21 cue is wired for this branch.","confirmed_source","Current MPV2 has no generic retry user action in the live screen."
"retry_during_official_attempt","retry_during_official_attempt:marcus:L0:immediate","marcus","L0","622","retry_during_official_attempt","current_stage","same_or_restarted_stage","0","","","","false","","","","","","","","","","not_emitted","","false","No explicit retry-v21 cue is wired for this branch.","confirmed_source","Current MPV2 has no generic retry user action in the live screen."
"retry_during_official_attempt","retry_during_official_attempt:marcus:L0:after_250ms","marcus","L0","623","retry_during_official_attempt","current_stage","same_or_restarted_stage","0","","","","false","","","","","","","","","","not_emitted","","false","No explicit retry-v21 cue is wired for this branch.","confirmed_source","Current MPV2 has no generic retry user action in the live screen."
"retry_during_official_attempt","retry_during_official_attempt:marcus:L0:after_current_speech","marcus","L0","624","retry_during_official_attempt","current_stage","same_or_restarted_stage","0","","","","false","","","","","","","","","","not_emitted","","false","No explicit retry-v21 cue is wired for this branch.","confirmed_source","Current MPV2 has no generic retry user action in the live screen."
"retry_during_official_attempt","retry_during_official_attempt:marcus:L100:immediate","marcus","L100","625","retry_during_official_attempt","current_stage","same_or_restarted_stage","0","","","","false","","","","","","","","","","not_emitted","","false","No explicit retry-v21 cue is wired for this branch.","confirmed_source","Current MPV2 has no generic retry user action in the live screen."
"retry_during_official_attempt","retry_during_official_attempt:marcus:L100:after_250ms","marcus","L100","626","retry_during_official_attempt","current_stage","same_or_restarted_stage","0","","","","false","","","","","","","","","","not_emitted","","false","No explicit retry-v21 cue is wired for this branch.","confirmed_source","Current MPV2 has no generic retry user action in the live screen."
