assetId,voiceId,cueKey,path,extension,sha256,gitBlobId,fileSizeBytes,durationMs,codec,container,sampleRateHz,channels,bitRate,decodeStatus,gitTrackingStatus,worktreeStatus,lfsStatus,inCurrentManifest,hasCurrentCueDefinition,hasCurrentGenerationSource,hasCurrentRuntimeReference,hasCurrentTestReference,pairedVoicePath,pairedVoiceExists,pairedDurationDeltaMs,pairedSourceScriptEqual,duplicateHashPaths,baselineStatus,v21Status,notes
marcus:tracking-recovered-v21,marcus,tracking-recovered-v21,assets/audio/voice/marcus/tracking-recovered-v21.mp3,mp3,e83aefd7c25ab4d755272312730d288b81c8d15df4480ba2de8a4f831a2ec6e9,,32226,1950,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/tracking-recovered-v21.mp3,true,-326,true,,added_since_baseline,v21_exact_key_exact_script,no_prior_duration_row; current_worktree_addition
marcus:tracking_keep_full_body_in_view,marcus,tracking_keep_full_body_in_view,assets/audio/voice/marcus/tracking_keep_full_body_in_view.mp3,mp3,3ce85a3cecb12c8dd77341f0b99821d1721a65721d0dab3eab9eadf4106ea77e,0d6cfa48ed13d252284a3fa9ef24f4450b0a81bc,47691,2926,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/tracking_keep_full_body_in_view.mp3,true,-371,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:tracking_move_when_cued,marcus,tracking_move_when_cued,assets/audio/voice/marcus/tracking_move_when_cued.mp3,mp3,de65d8bee872fdc9bae1b17f30c1d6c8efbef4086e9c6e5b3f18bb4cf89d0c94,680baf70c3f5e921c81566c9e17933ee9885696a,35988,2183,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/tracking_move_when_cued.mp3,true,47,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:tracking_no_rush_or_exaggerate,marcus,tracking_no_rush_or_exaggerate,assets/audio/voice/marcus/tracking_no_rush_or_exaggerate.mp3,mp3,94cbc7b7962a4c55d922fde0733303fb69c90532644e7ce0c03acf9f82070497,e14d8f17fdd2452f2568b34d3ad0ea122d589fba,52288,3204,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/tracking_no_rush_or_exaggerate.mp3,true,-325,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:tracking_pause_and_reset,marcus,tracking_pause_and_reset,assets/audio/voice/marcus/tracking_pause_and_reset.mp3,mp3,ee719cb1cb854ee93093d8447d18b658ac7ab5e57bcca78c4220dcf44a7302c3,3967465f00fdf0600682397b863c37b736104b21,70261,4319,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/tracking_pause_and_reset.mp3,true,-186,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:training-intro,marcus,training-intro,assets/audio/voice/marcus/training-intro.mp3,mp3,0c65230865c7afa06565b809f9df9364ffdfa9f3c28e3bcde72ed7f5f1bd58bc,4f501e324756adfb123a34f35e003d54c95c661b,111221,6873,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/training-intro.mp3,true,-1765,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:tug-intro,marcus,tug-intro,assets/audio/voice/marcus/tug-intro.mp3,mp3,8b515f69ff8d0fe17a68cf27a70c43ad61811ea55077e35f6807533df1834312,95ad98088ee138efa468844562158cd37da0aad6,108713,6734,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/tug-intro.mp3,true,-186,true,,unchanged_from_baseline,v21_same_key_different_script,prior_duration_row_exists
marcus:tug-setup,marcus,tug-setup,assets/audio/voice/marcus/tug-setup.mp3,mp3,09b2e105254e0ea3642f8a3a96fd688fbe13edabc7e0dcfc974ac0815dce8bd0,d19f3bdedc6ff47adb0635fbf14171a28f390e22,126685,7848,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/tug-setup.mp3,true,-1765,true,,unchanged_from_baseline,v21_same_key_different_script,prior_duration_row_exists
marcus:turn-on-light,marcus,turn-on-light,assets/audio/voice/marcus/turn-on-light.mp3,mp3,bf7942db489f3d6ed00138f49244e436462cd7a8949ef4d98e6db617c11cffd3,766fe37609cc1219a4ed16dbbfdd6b17589584b4,40586,2461,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/turn-on-light.mp3,true,-558,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:turn-side-on,marcus,turn-side-on,assets/audio/voice/marcus/turn-side-on.mp3,mp3,e15a2141afd188264b5dbd941944a5477101680b9a0b389d6c9d080eafb5922e,9bd32cc714ac1dc267d4c9dade6bac8f4379a6f8,56050,3437,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/turn-side-on.mp3,true,93,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:you-completed,marcus,you-completed,assets/audio/voice/marcus/you-completed.mp3,mp3,64188bcad8bc6bccb9da369b5d0548713488e486743157f7f5e9331269aee298,523bb3eb604716cdef4b5f76382a0f17a506e591,13836,789,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/you-completed.mp3,true,-140,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
